Date,Weekly_Sales
2013-05-24,5872.584601547623
2013-05-31,5619.513693144844
2013-06-07,4539.599730902778
2013-06-14,4882.715032767857
2013-06-21,4505.929562619047
2013-06-28,4245.506222619046
2013-07-05,4367.21157895833
2013-07-12,4343.6905947916675
2013-07-19,4390.610531309523
2013-07-26,4363.1751009523805
2012-11-02,15711.225116666661
2012-11-09,14610.343411011901
2012-11-16,14609.516665089286
2012-11-23,16565.917272242063
2012-11-30,16521.56683717262
2012-12-07,17288.798109761905
2012-12-14,15771.819076488086
2012-12-21,21914.176754166678
2012-12-28,17693.81856458334
2013-01-04,15039.41033333334
2013-01-11,13870.211272916666
2013-01-18,12849.650026666664
2013-01-25,13933.862248035706
2013-02-01,15886.101060763893
2013-02-08,15165.6559575
2013-02-15,14128.099811336586
2013-02-22,15316.515651428568
2013-03-01,16365.44435160715
2013-03-08,14620.873744077373
2013-03-15,12899.121883571419
2013-03-22,14418.335446269844
2013-03-29,14361.779989583345
2013-04-05,14130.797761478174
2013-04-12,13899.7434097123
2013-04-19,13639.755794632933
2013-04-26,13086.31585440476
2013-05-03,14115.149381845236
2013-05-10,12445.48860392857
2013-05-17,13453.327483333334
2013-05-24,13623.770815575399
2013-05-31,14243.724266319454
2013-06-07,15828.595914255957
2013-06-14,15976.573059345254
2013-06-21,15722.384091071435
2013-06-28,16483.12036684523
2013-07-05,14626.874295446429
2013-07-12,13716.528835972224
2013-07-19,15689.24777681547
2013-07-26,15605.857790386914
2012-11-02,119565.60847124999
2012-11-09,122848.02589869061
2012-11-16,123333.3573195834
2012-11-23,129386.69810916664
2012-11-30,119839.54905562502
2012-12-07,121600.86414375008
2012-12-14,128312.71731952389
2012-12-21,146758.49046511907
2012-12-28,111621.75279624999
2013-01-04,118321.28097374996
2013-01-11,118709.83006553573
2013-01-18,123243.22944005956
2013-01-25,117460.06463958333
2013-02-01,117292.7885870833
2013-02-08,115501.02885815663
2013-02-15,116968.8255860713
2013-02-22,113192.3408610714
2013-03-01,113723.58825967262
2013-03-08,113729.63243023814
2013-03-15,115269.79322321428
2013-03-22,110580.1057498611
2013-03-29,114150.3104128572
2013-04-05,113876.61922957347
2013-04-12,115134.29745577392
2013-04-19,114130.33677892861
2013-04-26,108408.25561794643
2013-05-03,111402.53341758925
2013-05-10,109383.61777779754
2013-05-17,110974.31929380952
2013-05-24,108224.74693601194
2013-05-31,107702.2014716369
2013-06-07,112318.06913446427
2013-06-14,115925.78176663679
2013-06-21,108198.68569249997
2013-06-28,110118.34109458324
2013-07-05,109066.1874722123
2013-07-12,111420.69648080358
2013-07-19,112924.98697456348
2013-07-26,106177.56770806549
2012-11-02,75982.37273291672
2012-11-09,80720.22988642867
2012-11-16,83015.41420875007
2012-11-23,80047.49085577368
2012-11-30,77086.66041416663
2012-12-07,79845.98248375
2012-12-14,83041.65507749999
2012-12-21,85832.23742083338
2012-12-28,70981.69359238092
2013-01-04,84354.41512166658
2013-01-11,85546.96826916661
2013-01-18,87616.09857214283
2013-01-25,82206.47045976185
2013-02-01,85033.47282996029
2013-02-08,86864.0661143155
2013-02-15,87995.23830226192
2013-02-22,81516.69821416662
2013-03-01,82802.08398557539
2013-03-08,84664.06134342254
2013-03-15,85379.66436122019
2013-03-22,78909.27310782734
2013-03-29,78695.75194348217
2013-04-05,82226.42784758934
2013-04-12,83509.58452940482
2013-04-19,82544.05752315471
2013-04-26,75981.92791641864
2013-05-03,81738.39598094251
2013-05-10,81555.12626571432
2013-05-17,82154.51096678578
2013-05-24,77906.88298622027
2013-05-31,77284.03233130957
2013-06-07,86056.61545738087
2013-06-14,87400.23611351187
2013-06-21,79734.76070851191
2013-06-28,79986.4456341666
2013-07-05,79468.2009183334
2013-07-12,84415.54274869044
2013-07-19,82704.65907958332
2013-07-26,76272.8195008234
2012-11-02,167069.13681815486
2012-11-09,177173.06214934535
2012-11-16,183875.0578393451
2012-11-23,194092.05645083322
2012-11-30,177600.6252308332
2012-12-07,179703.89037145828
2012-12-14,190319.7444397917
2012-12-21,207650.89282071416
2012-12-28,147639.0689422619
2013-01-04,165225.26811625008
2013-01-11,164888.21562208334
2013-01-18,169922.80637041677
2013-01-25,158501.66083583352
2013-02-01,165851.6720230356
2013-02-08,166373.1025286607
2013-02-15,166156.7296954166
2013-02-22,160664.04723752983
2013-03-01,165094.79283933534
2013-03-08,164765.9530939286
2013-03-15,164046.16651086317
2013-03-22,153523.80614728903
2013-03-29,156384.94615097952
2013-04-05,157783.1366902977
2013-04-12,159178.70033839293
2013-04-19,157779.9602629366
2013-04-26,145715.97678214288
2013-05-03,158498.59030223222
2013-05-10,155887.8452672619
2013-05-17,154549.43514824405
2013-05-24,150314.11817336324
2013-05-31,149928.13966050604
2013-06-07,161632.93169937498
2013-06-14,166784.36838824415
2013-06-21,150232.04174037703
2013-06-28,154382.36287184537
2013-07-05,150716.55268633922
2013-07-12,156760.93427744054
2013-07-19,157215.9210003969
2013-07-26,145005.56387089303
2012-11-02,49635.80366392857
2012-11-09,52761.22218541667
2012-11-16,57072.72697029761
2012-11-23,58408.9949380357
2012-11-30,49633.58805488094
2012-12-07,48498.35719958335
2012-12-14,52662.339189166654
2012-12-21,62350.94751845232
2012-12-28,44405.04352499999
2013-01-04,51064.60964970233
2013-01-11,50183.32776374999
2013-01-18,50482.814815416634
2013-01-25,45123.23482083329
2013-02-01,46602.9304411111
2013-02-08,47738.06436753968
2013-02-15,49475.76408986107
2013-02-22,46289.3683762897
2013-03-01,46275.25819431277
2013-03-08,47189.26157547619
2013-03-15,50097.010931994024
2013-03-22,44457.83940526785
2013-03-29,47039.96300279758
2013-04-05,50681.170186160714
2013-04-12,51453.11072282735
2013-04-19,51712.040630059535
2013-04-26,47025.67247193454
2013-05-03,49489.673507817475
2013-05-10,51187.307327242066
2013-05-17,50575.6053942857
2013-05-24,49096.248062499995
2013-05-31,50368.96139684523
2013-06-07,53252.020670367056
2013-06-14,55662.634848908754
2013-06-21,50507.02111277869
2013-06-28,51233.10647896917
2013-07-05,55482.72434252977
2013-07-12,52035.66897267856
2013-07-19,51729.28010311506
2013-07-26,46923.95119757934
2012-11-02,61371.796698095284
2012-11-09,61361.02808404765
2012-11-16,61985.23102428577
2012-11-23,70963.51327095236
2012-11-30,60739.896678452395
2012-12-07,62470.62754750005
2012-12-14,68439.85623291673
2012-12-21,80723.10417690483
2012-12-28,62889.0871271429
2013-01-04,71587.60128702378
2013-01-11,72008.06120648807
2013-01-18,73506.66123547623
2013-01-25,70900.53843452383
2013-02-01,73481.69375996028
2013-02-08,75010.58511052583
2013-02-15,92445.07476756944
2013-02-22,73893.65691177588
2013-03-01,72649.75868710395
2013-03-08,73002.72756228254
2013-03-15,76131.54137237181
2013-03-22,72277.9420747086
2013-03-29,74228.54436034805
2013-04-05,76321.65662741076
2013-04-12,76710.93357482142
2013-04-19,77949.2597167758
2013-04-26,75845.16680479169
2013-05-03,81404.56423999993
2013-05-10,92087.47726247027
2013-05-17,86146.65377526786
2013-05-24,78941.67485179653
2013-05-31,80067.92878649893
2013-06-07,83500.70841818451
2013-06-14,82765.39941670636
2013-06-21,81601.22834187496
2013-06-28,84384.07906666675
2013-07-05,83576.7605467857
2013-07-12,82674.05203479162
2013-07-19,84696.97850631946
2013-07-26,81719.19228651782
2012-11-02,119374.48583630953
2012-11-09,122338.11573726186
2012-11-16,124952.66844369053
2012-11-23,130496.10133174623
2012-11-30,122962.63384680566
2012-12-07,128869.66811958342
2012-12-14,138014.29618238093
2012-12-21,155610.72826916666
2012-12-28,125188.64254666674
2013-01-04,122709.38334895823
2013-01-11,124111.73897229158
2013-01-18,130887.53586517854
2013-01-25,126489.09636750001
2013-02-01,128923.82863514884
2013-02-08,131332.85981916662
2013-02-15,125410.87206175593
2013-02-22,122320.16351726191
2013-03-01,126573.31066940476
2013-03-08,128431.24059077377
2013-03-15,132473.7751505953
2013-03-22,123625.61467997031
2013-03-29,128015.96969687511
2013-04-05,128480.57534937505
2013-04-12,131612.0170598512
2013-04-19,136483.04395511906
2013-04-26,131832.08815814485
2013-05-03,137551.36518520833
2013-05-10,138867.75022451396
2013-05-17,141971.6940972025
2013-05-24,143011.8066496429
2013-05-31,142467.573241737
2013-06-07,151702.80940270826
2013-06-14,155573.86273127966
2013-06-21,152247.89261470223
2013-06-28,157563.21798982163
2013-07-05,159271.53776926585
2013-07-12,153414.95411791664
2013-07-19,153605.25724190476
2013-07-26,142638.5089301587
2012-11-02,8024.654448125001
2012-11-09,7997.674849583338
2012-11-16,7743.903475833329
2012-11-23,10001.061505892849
2012-11-30,7546.186278749996
2012-12-07,7345.236788333334
2012-12-14,7756.817265059522
2012-12-21,9595.041450297625
2012-12-28,9687.021354583341
2013-01-04,7555.686612499995
2013-01-11,7373.323249583329
2013-01-18,7306.763233214284
2013-01-25,7736.568073690478
2013-02-01,7675.991337261907
2013-02-08,9376.444740575398
2013-02-15,7742.726880853175
2013-02-22,7538.472172916669
2013-03-01,7519.810566597223
2013-03-08,7557.613999702378
2013-03-15,8138.661370714288
2013-03-22,8154.019423869047
2013-03-29,8182.159529821432
2013-04-05,8761.16622631945
2013-04-12,8175.126882837306
2013-04-19,8544.838357529761
2013-04-26,8654.520622083332
2013-05-03,8604.845098730158
2013-05-10,8322.954427103175
2013-05-17,8988.320145476184
2013-05-24,9646.065280654764
2013-05-31,9758.557316726194
2013-06-07,9542.685457123014
2013-06-14,9687.734318154771
2013-06-21,10327.010041984131
2013-06-28,11206.95304716269
2013-07-05,12966.45445541666
2013-07-12,10634.804464325396
2013-07-19,10924.65969136905
2013-07-26,11019.30162107142
2012-11-02,25968.447554226215
2012-11-09,26358.759936190476
2012-11-16,25788.300287202364
2012-11-23,23633.844031904737
2012-11-30,23982.615635416656
2012-12-07,25879.081638035703
2012-12-14,26914.611883928552
2012-12-21,31765.426402738067
2012-12-28,25084.866203154757
2013-01-04,26365.885744047613
2013-01-11,26227.618671666663
2013-01-18,26796.622556428574
2013-01-25,24807.97939154764
2013-02-01,25632.83133017857
2013-02-08,26301.386373214293
2013-02-15,25779.646558640852
2013-02-22,24117.507739821413
2013-03-01,24603.076742738103
2013-03-08,24864.330839821418
2013-03-15,25482.343527916655
2013-03-22,23988.695583531742
2013-03-29,24715.950991815465
2013-04-05,26150.8225183631
2013-04-12,26248.522044791684
2013-04-19,26247.490109910712
2013-04-26,24508.94701113095
2013-05-03,26520.807493392873
2013-05-10,27099.132588214285
2013-05-17,28319.811200178574
2013-05-24,28356.499326011904
2013-05-31,28199.555171071424
2013-06-07,29933.31918214557
2013-06-14,31439.76720901784
2013-06-21,30045.277601527778
2013-06-28,30256.779000099206
2013-07-05,31864.109054851182
2013-07-12,30992.03611
2013-07-19,31018.526589583344
2013-07-26,28360.66263184522
2012-11-02,15068.829834226195
2012-11-09,15417.099097142862
2012-11-16,16044.411447053571
2012-11-23,20874.734913125016
2012-11-30,16809.12645705358
2012-12-07,17664.29557488095
2012-12-14,19842.638782023812
2012-12-21,22965.64763666669
2012-12-28,14144.449338333332
2013-01-04,12506.970440208344
2013-01-11,12750.486816904762
2013-01-18,13453.879756547612
2013-01-25,13199.872830714283
2013-02-01,14645.822644047626
2013-02-08,17380.843061488093
2013-02-15,17052.844957916666
2013-02-22,14161.349019821422
2013-03-01,14038.582493809523
2013-03-08,13791.363824851189
2013-03-15,14782.90438755953
2013-03-22,13967.60204059524
2013-03-29,14400.239320892859
2013-04-05,15697.62055785714
2013-04-12,15117.138398749998
2013-04-19,14645.317627142858
2013-04-26,14589.061068333327
2013-05-03,14256.974583511901
2013-05-10,15425.003733412696
2013-05-17,15466.571851686502
2013-05-24,15052.865552619045
2013-05-31,15231.020862083335
2013-06-07,14162.908955833336
2013-06-14,14596.09697281746
2013-06-21,14942.377704285715
2013-06-28,13921.46364428572
2013-07-05,15336.709137976186
2013-07-12,13899.209983958332
2013-07-19,13825.183648422615
2013-07-26,13483.501037619044
2012-11-02,128.07397500000002
2012-11-09,136.612775
2012-11-16,124.98147500000002
2012-11-23,8237.275000000001
2012-12-07,2399.3125
2012-12-14,4404.465833333334
2012-12-21,4256.8225
2012-12-28,1283.775
2013-01-04,251.8657
2013-02-01,542.9250125000001
2013-02-08,2916.3206000000005
2013-02-15,872.8805138095238
2013-02-22,198.04079166666668
2013-03-29,119.94006833333333
2013-04-05,132.713685
2013-04-12,68.14209333333335
2013-04-19,54.346505833333374
2013-04-26,107.25271416666668
2013-05-03,455.0114046428571
2013-05-10,132.09456238095237
2013-05-17,112.68122190476188
2013-05-24,98.62175523809523
2013-05-31,107.63405523809523
2013-06-07,142.02921166666667
2013-06-14,221.81066404761904
2013-06-21,77.24311357142855
2013-07-05,18.009883809523803
2013-07-12,7.101868333333333
2013-07-19,8.126343333333331
2013-07-26,21.643343333333345
2012-11-02,60608.63275866064
2012-11-09,18397.08698500002
2012-11-16,20382.91348916667
2012-11-23,23508.232649999973
2012-11-30,26781.248863333334
2012-12-07,45768.79520702382
2012-12-14,66966.69062220247
2012-12-21,91850.74837934526
2012-12-28,23908.5153525
2013-01-04,15302.963404166669
2013-01-11,16074.769358035725
2013-01-18,18577.01445154762
2013-01-25,19428.632363750003
2013-02-01,28728.547688511902
2013-02-08,38763.968316250015
2013-02-15,45827.410500595266
2013-02-22,19924.29399994049
2013-03-01,23009.414002976213
2013-03-08,26669.651872678576
2013-03-15,32209.571390773825
2013-03-22,36564.045547202404
2013-03-29,59307.53112416665
2013-04-05,89127.73066694442
2013-04-12,48098.09509187502
2013-04-19,54106.85148904759
2013-04-26,35555.8932800496
2013-05-03,18578.691745446435
2013-05-10,18637.96022249999
2013-05-17,18213.410033988104
2013-05-24,18423.31637714287
2013-05-31,18313.47104398811
2013-06-07,19328.74355151786
2013-06-14,19421.461556636903
2013-06-21,18391.815850386898
2013-06-28,18005.38322910713
2013-07-05,18606.253405714277
2013-07-12,18358.547869166654
2013-07-19,18350.932254255946
2013-07-26,17826.58228144841
2012-11-02,77609.25057232141
2012-11-09,76580.3485820833
2012-11-16,73996.36059345237
2012-11-23,70769.23140800596
2012-11-30,74340.6196425
2012-12-07,82536.23057565474
2012-12-14,90089.3731483334
2012-12-21,112000.2524100001
2012-12-28,68360.8765780358
2013-01-04,70956.79021970235
2013-01-11,69417.65858827384
2013-01-18,71218.99062660713
2013-01-25,65039.33021928567
2013-02-01,79271.5523423512
2013-02-08,70313.33979499007
2013-02-15,78127.7288491667
2013-02-22,77638.46275271826
2013-03-01,83074.74621699404
2013-03-08,79806.90267101189
2013-03-15,78464.83233029759
2013-03-22,77466.04213999998
2013-03-29,77477.32409467261
2013-04-05,81245.2402485417
2013-04-12,79014.2671697619
2013-04-19,81089.51233005957
2013-04-26,77829.96612449402
2013-05-03,79750.6140507738
2013-05-10,76379.86607077379
2013-05-17,79458.49573660715
2013-05-24,81930.0856011012
2013-05-31,80770.81795735119
2013-06-07,83402.73725315474
2013-06-14,79641.53877199403
2013-06-21,75722.80655191469
2013-06-28,74507.80759557537
2013-07-05,79785.30046101188
2013-07-12,80097.53877632935
2013-07-19,77839.94088175595
2013-07-26,77956.25077788687
2012-11-02,11396.196507321427
2012-11-09,11508.507757916661
2012-11-16,11043.036519464273
2012-11-23,14453.679244375002
2012-11-30,13646.953619791666
2012-12-07,16585.117497053558
2012-12-14,19157.59184041665
2012-12-21,24745.602980357136
2012-12-28,10834.562872916673
2013-01-04,16171.977993392844
2013-01-11,16698.32292791667
2013-01-18,19833.10750750001
2013-01-25,17213.723587648823
2013-02-01,17093.179969196422
2013-02-08,14400.397706527774
2013-02-15,15314.175000833327
2013-02-22,15002.755594285698
2013-03-01,15197.495130109115
2013-03-08,14273.928454087296
2013-03-15,13252.882620416665
2013-03-22,12311.612976626973
2013-03-29,12639.661631944431
2013-04-05,12829.441824345238
2013-04-12,12415.243451964288
2013-04-19,11852.5603525
2013-04-26,10969.646213154765
2013-05-03,11569.808773511906
2013-05-10,10935.892653214278
2013-05-17,11291.821634603177
2013-05-24,11814.029462341265
2013-05-31,11255.908698025796
2013-06-07,10594.727741250003
2013-06-14,10457.29849059524
2013-06-21,9628.302629900796
2013-06-28,9366.83254249999
2013-07-05,12520.661122527063
2013-07-12,21893.908634464304
2013-07-19,25371.24692125001
2013-07-26,31410.001420238084
2012-11-02,53146.14565744047
2012-11-09,52707.47633958335
2012-11-16,52602.37245500002
2012-11-23,57554.752507619036
2012-11-30,54758.87480291666
2012-12-07,55101.80017249999
2012-12-14,55161.79222666666
2012-12-21,64290.33253375007
2012-12-28,51062.941907678585
2013-01-04,55863.78299690482
2013-01-11,51796.55566482144
2013-01-18,51479.60928458332
2013-01-25,47208.28508333333
2013-02-01,56585.68416931547
2013-02-08,49642.85852610116
2013-02-15,51623.75047047618
2013-02-22,51629.664711339276
2013-03-01,53516.90913034724
2013-03-08,52068.00612667658
2013-03-15,49821.780415803565
2013-03-22,49485.01047749999
2013-03-29,49689.977592797615
2013-04-05,54936.13506307537
2013-04-12,52569.54128406748
2013-04-19,54565.09929946427
2013-04-26,52217.68484470238
2013-05-03,54903.780194583334
2013-05-10,52219.71620113097
2013-05-17,53763.88096223215
2013-05-24,57836.86789937496
2013-05-31,57865.45885619047
2013-06-07,56312.397071577405
2013-06-14,54771.11058987099
2013-06-21,52108.90467607141
2013-06-28,51028.961320624985
2013-07-05,57546.503268997985
2013-07-12,53411.03787604164
2013-07-19,50481.8273723611
2013-07-26,51609.099694097225
2012-11-02,38840.512250773856
2012-11-09,46906.91651726191
2012-11-16,44071.659843749985
2012-11-23,115270.62661062516
2012-11-30,79411.15521750003
2012-12-07,72969.98760836301
2012-12-14,94837.13266000006
2012-12-21,131025.98583375005
2012-12-28,42206.971965833334
2013-01-04,26822.760302440463
2013-01-11,23589.584256398815
2013-01-18,23826.808586339288
2013-01-25,24023.38090089285
2013-02-01,35198.80204121027
2013-02-08,35636.38833840275
2013-02-15,44051.56931005951
2013-02-22,31630.123004583325
2013-03-01,33379.189457202374
2013-03-08,34372.78239933351
2013-03-15,32509.82146035714
2013-03-22,37894.07575142856
2013-03-29,35638.5155589881
2013-04-05,36564.24949137898
2013-04-12,29184.54728184525
2013-04-19,30391.37023127976
2013-04-26,27814.144291726196
2013-05-03,24689.646327212307
2013-05-10,22396.40567517857
2013-05-17,22079.47771125001
2013-05-24,20941.358772757936
2013-05-31,21481.295370316555
2013-06-07,24730.668475535702
2013-06-14,25244.872503124992
2013-06-21,26711.321386279746
2013-06-28,20975.0563456845
2013-07-05,22312.868074583326
2013-07-12,22088.532404275797
2013-07-19,22391.979572013875
2013-07-26,19621.74815536797
2012-11-02,7026.322520833332
2012-11-09,6175.739666666667
2012-11-16,6084.850391369044
2012-11-23,27738.34234223213
2012-11-30,16785.85426535713
2012-12-07,9302.937056250006
2012-12-14,16304.049900000013
2012-12-21,30084.006172380934
2012-12-28,9284.481251785714
2013-01-04,4122.497201488095
2013-01-11,3516.305662499998
2013-01-18,3201.1271411904736
2013-01-25,3175.6127304166657
2013-02-01,5811.462573511904
2013-02-08,5248.510363859126
2013-02-15,7321.546482529765
2013-02-22,5342.106632470238
2013-03-01,4791.769916547621
2013-03-08,5206.85132315476
2013-03-15,5238.5617325
2013-03-22,5562.238592460319
2013-03-29,4866.5622658333305
2013-04-05,6397.3058389285725
2013-04-12,6509.961236607148
2013-04-19,6980.754158214287
2013-04-26,6295.142057718254
2013-05-03,7623.8062207142875
2013-05-10,10765.57699473214
2013-05-17,6928.57580674603
2013-05-24,6351.281018234126
2013-05-31,6481.27407904762
2013-06-07,6378.515264642856
2013-06-14,9939.260149791664
2013-06-21,8162.600194136908
2013-06-28,5644.207476815482
2013-07-05,7198.754298839283
2013-07-12,6786.649170416672
2013-07-19,6257.767370568183
2013-07-26,5941.966036448412
2012-11-02,53880.04024255955
2012-11-09,71600.93971035714
2012-11-16,72601.6680666666
2012-11-23,163019.54891869056
2012-11-30,133575.8117253572
2012-12-07,159474.24380166677
2012-12-14,201201.63811988116
2012-12-21,287825.90159029746
2012-12-28,48859.05210053567
2013-01-04,18363.045632499983
2013-01-11,17555.588814583323
2013-01-18,19510.47155553573
2013-01-25,19866.177129077372
2013-02-01,27998.885226309503
2013-02-08,29137.21846175596
2013-02-15,34362.5663410913
2013-02-22,30980.984302638895
2013-03-01,31345.46312904761
2013-03-08,33571.00663377975
2013-03-15,39467.56373101191
2013-03-22,41633.55468747023
2013-03-29,43097.68026264877
2013-04-05,52875.637454007934
2013-04-12,47839.15584405753
2013-04-19,50453.990176577405
2013-04-26,43236.63036091271
2013-05-03,43698.12342080358
2013-05-10,43095.82592202379
2013-05-17,43888.88416315477
2013-05-24,56940.18403897818
2013-05-31,68422.29961973213
2013-06-07,62919.58636396828
2013-06-14,58914.14064529757
2013-06-21,60983.91745484128
2013-06-28,53259.64085069441
2013-07-05,54186.030888541674
2013-07-12,43310.259042053556
2013-07-19,38965.71724559522
2013-07-26,35448.227707668644
2012-11-02,56627.52098619047
2012-11-09,57307.96458166665
2012-11-16,54634.13686083334
2012-11-23,50868.156051666716
2012-11-30,53923.90981773808
2012-12-07,57021.20788041665
2012-12-14,59029.405065476174
2012-12-21,68093.03370511906
2012-12-28,46922.306974791674
2013-01-04,49350.651885833315
2013-01-11,48377.444665654744
2013-01-18,50407.872628035686
2013-01-25,48059.412889999956
2013-02-01,59616.42850264879
2013-02-08,50282.040216309506
2013-02-15,53558.17008565477
2013-02-22,54338.91696036706
2013-03-01,56127.4628242262
2013-03-08,54445.18608428571
2013-03-15,52892.200383125004
2013-03-22,53915.63195100199
2013-03-29,55608.074404751984
2013-04-05,55941.72902116075
2013-04-12,53366.39324268849
2013-04-19,55797.52617970241
2013-04-26,52151.61461500003
2013-05-03,54594.18106059523
2013-05-10,53947.227747180725
2013-05-17,55579.255241347404
2013-05-24,57854.295335793664
2013-05-31,56356.72016629961
2013-06-07,56566.25246119047
2013-06-14,55105.811300119036
2013-06-21,50262.84181228988
2013-06-28,48734.3083604167
2013-07-05,53114.2868431349
2013-07-12,51065.734167261886
2013-07-19,49940.29013833334
2013-07-26,50180.465306904756
2012-11-02,17858.7059800595
2012-11-09,17129.821518035696
2012-11-16,15338.802097083342
2012-11-23,23498.76170744048
2012-11-30,20037.978278333343
2012-12-07,20572.498689583306
2012-12-14,21003.42028541668
2012-12-21,31278.66938958333
2012-12-28,16462.581805833335
2013-01-04,16392.497518690485
2013-01-11,12033.516797202381
2013-01-18,10333.630027202387
2013-01-25,9494.453894166669
2013-02-01,11778.837667678577
2013-02-08,11827.37131151785
2013-02-15,13929.218560357136
2013-02-22,14181.209367777778
2013-03-01,16015.155228363094
2013-03-08,20171.312591101203
2013-03-15,23468.769895634927
2013-03-22,23557.97525051587
2013-03-29,22072.036117916654
2013-04-05,25617.063631815472
2013-04-12,25913.362419910714
2013-04-19,25413.75031755952
2013-04-26,23464.046845654764
2013-05-03,25364.375832083333
2013-05-10,24690.138250119067
2013-05-17,26913.952982440467
2013-05-24,33265.940009940474
2013-05-31,34886.26522499007
2013-06-07,32393.13916435515
2013-06-14,32099.05114124007
2013-06-21,33836.939422728174
2013-06-28,30850.284755029774
2013-07-05,35877.33048300594
2013-07-12,26981.727423799606
2013-07-19,24978.197171240085
2013-07-26,23023.914839732133
2012-11-02,20492.220266726174
2012-11-09,19792.168314999995
2012-11-16,18387.638180059523
2012-11-23,21154.602587738096
2012-11-30,18827.767803214294
2012-12-07,20605.719867142863
2012-12-14,23221.648241190476
2012-12-21,28484.102052083334
2012-12-28,18440.42620291667
2013-01-04,18429.89152250002
2013-01-11,17842.603431011903
2013-01-18,16628.870134345227
2013-01-25,16070.704092202373
2013-02-01,18889.749608611113
2013-02-08,17990.057496547615
2013-02-15,19895.297845624995
2013-02-22,19179.417482045454
2013-03-01,20001.913416628777
2013-03-08,20448.45468409902
2013-03-15,22033.151469523797
2013-03-22,21955.528050535715
2013-03-29,21718.187816636928
2013-04-05,22102.961260704364
2013-04-12,21684.150588075383
2013-04-19,22559.068745292214
2013-04-26,20857.858470833322
2013-05-03,20660.284909553564
2013-05-10,20605.821245625
2013-05-17,20504.513118075396
2013-05-24,22538.126417976197
2013-05-31,23251.613779047617
2013-06-07,22394.718413412695
2013-06-14,21394.3953375
2013-06-21,21939.286357123012
2013-06-28,19763.911700218232
2013-07-05,22175.442739910708
2013-07-12,20827.69058716272
2013-07-19,21204.301870337316
2013-07-26,20016.433172390876
2012-11-02,21127.9896417262
2012-11-09,19574.513324583324
2012-11-16,18633.570683392863
2012-11-23,23811.210386726194
2012-11-30,25174.71151494047
2012-12-07,27901.230148749994
2012-12-14,27640.293675714252
2012-12-21,28151.37592416666
2012-12-28,18766.789417499993
2013-01-04,19290.58259791666
2013-01-11,19089.30291041667
2013-01-18,19186.045455416668
2013-01-25,17079.393807023807
2013-02-01,19293.668954761895
2013-02-08,17424.311155119045
2013-02-15,17919.024068749994
2013-02-22,17557.47075124007
2013-03-01,18342.22423013888
2013-03-08,17020.333551282474
2013-03-15,15948.844245297616
2013-03-22,16320.618005952383
2013-03-29,15493.115660595235
2013-04-05,19945.197123134913
2013-04-12,15845.643245595224
2013-04-19,18271.751895863094
2013-04-26,20927.523255565477
2013-05-03,21771.561232380944
2013-05-10,16872.897943630946
2013-05-17,17541.80799800595
2013-05-24,28257.812235178564
2013-05-31,34210.46875547619
2013-06-07,25118.37334748015
2013-06-14,22421.04880901785
2013-06-21,27738.171480357152
2013-06-28,24729.49496880953
2013-07-05,32223.872238988093
2013-07-12,22351.48443226191
2013-07-19,25046.05207931546
2013-07-26,20825.65144222224
2012-11-02,5137.9954963492055
2012-11-09,5874.811834761902
2012-11-16,5808.093332499999
2012-11-23,4712.626414583332
2012-11-30,4516.989624999999
2012-12-07,4389.380844583331
2012-12-14,3724.7020380357158
2012-12-21,3796.8325904166672
2012-12-28,3385.639954940475
2013-01-04,3759.487480297615
2013-01-11,3974.856782797622
2013-01-18,3982.237929880949
2013-01-25,3780.425067440477
2013-02-01,4842.452178601187
2013-02-08,4141.831341369048
2013-02-15,5310.554076329367
2013-02-22,5434.266139375002
2013-03-01,6192.836647321428
2013-03-08,6209.395558988095
2013-03-15,6330.660500367065
2013-03-22,6302.100431289681
2013-03-29,6296.176850089283
2013-04-05,6113.258278442463
2013-04-12,5908.238420992062
2013-04-19,6126.437713412699
2013-04-26,5949.4539708134935
2013-05-03,6174.564380535714
2013-05-10,6232.77133095238
2013-05-17,5796.484789692462
2013-05-24,6449.227345882937
2013-05-31,6559.773649196428
2013-06-07,6382.793303422618
2013-06-14,6264.526886111111
2013-06-21,5725.99932577381
2013-06-28,5507.127112440474
2013-07-05,6152.527317460318
2013-07-12,5654.428723452377
2013-07-19,5104.852183541668
2013-07-26,5380.526212847227
2012-11-02,62974.96148249997
2012-11-09,62190.12232119046
2012-11-16,60133.872782857135
2012-11-23,58472.52721651783
2012-11-30,59066.56835000001
2012-12-07,59570.78254166669
2012-12-14,57632.69899119048
2012-12-21,59384.01250919646
2012-12-28,51052.116564642885
2013-01-04,57901.56671208337
2013-01-11,55013.841243809555
2013-01-18,56118.67788624997
2013-01-25,51302.69628705359
2013-02-01,62110.87832833337
2013-02-08,55151.1194123918
2013-02-15,60158.07283916664
2013-02-22,62006.77909758927
2013-03-01,65413.87620511905
2013-03-08,62103.884033988135
2013-03-15,59556.81383017856
2013-03-22,58633.32000711309
2013-03-29,58763.211977916726
2013-04-05,61555.878247619046
2013-04-12,60368.91218244048
2013-04-19,62797.27060160446
2013-04-26,59820.604754940476
2013-05-03,61589.28274479164
2013-05-10,58127.14755955358
2013-05-17,60129.43136029764
2013-05-24,62777.29511988094
2013-05-31,61824.12412491882
2013-06-07,63880.66001485116
2013-06-14,60104.39330642855
2013-06-21,57181.85235601192
2013-06-28,55083.751572678564
